country_name,country_code,indicator_code,value,year,region,income_group
Gabon,GAB,SE.TER.ENRR,2.54,1979,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.TER.ENRR,2.16,1976,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.TER.ENRR,1.46,1974,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.XPD.TOTL.GD.ZS,3.83,2000,Sub-Saharan Africa,Upper middle income
Ghana,GHA,SE.PRM.ENRR,79.95,1991,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.PRM.ENRR,76.48,1983,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.PRM.ENRR,66.46,1973,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.PRM.ENRR,73.69,1979,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.PRM.ENRR,69.86,1976,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.PRM.ENRR,106.46,2014,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,42.54,2006,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,49.82,2009,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,40.29,1973,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,39.15,1980,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,37.47,1985,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,39.38,1988,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,37.38,1987,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,35.66,2000,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.TER.ENRR,1.0,1975,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.TER.ENRR,6.52,2007,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.TER.ENRR,1.33,1994,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.TER.ENRR,5.26,2006,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,5.26,2006,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,6.1,2013,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,5.35,2001,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,3.31,1987,Sub-Saharan Africa,Lower middle income
Gabon,GAB,SE.PRM.ENRR,138.98,2003,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.PRM.ENRR,135.97,1992,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.PRM.ENRR,144.86,1976,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.PRM.ENRR,148.54,1989,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.SEC.ENRR,14.57,1971,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.SEC.ENRR,20.21,1973,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.SEC.ENRR,53.3,2002,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.SEC.ENRR,16.39,1972,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.ADT.LITR.ZS,72.23,1993,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.XPD.TOTL.GD.ZS,3.01,2012,Sub-Saharan Africa,Upper middle income
Gabon,GAB,SE.XPD.TOTL.GD.ZS,2.81,1992,Sub-Saharan Africa,Upper middle income
Ghana,GHA,SE.PRM.ENRR,65.49,1972,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.PRM.ENRR,77.71,1981,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.PRM.ENRR,80.77,2001,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,36.5,1975,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,36.89,1977,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,37.78,1974,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,35.84,1995,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.SEC.ENRR,35.41,1999,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.TER.ENRR,1.1,1976,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.TER.ENRR,1.11,1992,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.TER.ENRR,1.31,1993,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.TER.ENRR,16.23,2015,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,7.92,2012,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,5.76,2008,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,1.9,1982,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,8.14,2011,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,2.31,1979,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,7.42,2005,Sub-Saharan Africa,Lower middle income
Ghana,GHA,SE.XPD.TOTL.GD.ZS,3.35,1986,Sub-Saharan Africa,Lower middle income
Australia,AUS,SE.XPD.TOTL.GD.ZS,4.9,2012,East Asia & Pacific,High income
Australia,AUS,SE.XPD.TOTL.GD.ZS,4.67,1990,East Asia & Pacific,High income
Australia,AUS,SE.XPD.TOTL.GD.ZS,5.13,1995,East Asia & Pacific,High income
Australia,AUS,SE.XPD.TOTL.GD.ZS,4.75,1989,East Asia & Pacific,High income
Australia,AUS,SE.XPD.TOTL.GD.ZS,4.63,2008,East Asia & Pacific,High income
Australia,AUS,SE.XPD.TOTL.GD.ZS,4.65,2007,East Asia & Pacific,High income
Australia,AUS,SE.XPD.TOTL.GD.ZS,4.89,2000,East Asia & Pacific,High income
Austria,AUT,SE.PRM.ENRR,101.12,1987,Europe & Central Asia,High income
Austria,AUT,SE.PRM.ENRR,102.54,1996,Europe & Central Asia,High income
Austria,AUT,SE.PRM.ENRR,96.88,1979,Europe & Central Asia,High income
Austria,AUT,SE.PRM.ENRR,103.93,1999,Europe & Central Asia,High income
Austria,AUT,SE.PRM.ENRR,99.84,2010,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,92.09,1984,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,98.94,2013,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,98.59,1999,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,99.69,2009,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,92.5,1981,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,101.36,1990,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,106.48,1993,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,97.24,1986,Europe & Central Asia,High income
Austria,AUT,SE.SEC.ENRR,98.86,2010,Europe & Central Asia,High income
Austria,AUT,SE.TER.ENRR,21.39,1980,Europe & Central Asia,High income
Austria,AUT,SE.TER.ENRR,52.48,1998,Europe & Central Asia,High income
Austria,AUT,SE.TER.ENRR,39.83,1993,Europe & Central Asia,High income
Austria,AUT,SE.TER.ENRR,45.05,1995,Europe & Central Asia,High income
Austria,AUT,SE.TER.ENRR,72.31,2012,Europe & Central Asia,High income
Austria,AUT,SE.TER.ENRR,15.14,1973,Europe & Central Asia,High income
Austria,AUT,SE.TER.ENRR,16.03,1974,Europe & Central Asia,High income
Austria,AUT,SE.TER.ENRR,18.58,1976,Europe & Central Asia,High income
Austria,AUT,SE.TER.ENRR,60.72,2009,Europe & Central Asia,High income
Austria,AUT,SE.XPD.TOTL.GD.ZS,5.26,2006,Europe & Central Asia,High income
Austria,AUT,SE.XPD.TOTL.GD.ZS,5.72,2010,Europe & Central Asia,High income
Austria,AUT,SE.XPD.TOTL.GD.ZS,4.16,1970,Europe & Central Asia,High income
Austria,AUT,SE.XPD.TOTL.GD.ZS,5.3,2008,Europe & Central Asia,High income
Austria,AUT,SE.XPD.TOTL.GD.ZS,5.38,2003,Europe & Central Asia,High income
Austria,AUT,SE.XPD.TOTL.GD.ZS,6.11,1998,Europe & Central Asia,High income
Azerbaijan,AZE,SE.PRM.ENRR,98.86,2001,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.PRM.ENRR,106.06,2014,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.PRM.ENRR,94.52,1997,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.PRM.ENRR,92.93,1998,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.PRM.ENRR,100.5,2013,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.SEC.ENRR,88.04,1993,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.SEC.ENRR,88.52,1992,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.TER.ENRR,19.05,2008,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.TER.ENRR,18.75,1994,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.TER.ENRR,25.11,1988,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.TER.ENRR,17.83,1995,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.TER.ENRR,19.26,2010,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.TER.ENRR,19.79,2006,Europe & Central Asia,Upper middle income
Haiti,HTI,SE.PRM.ENRR,78.3,1993,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,99.26,1996,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,89.14,1986,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,53.56,1973,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,74.51,1981,Latin America & Caribbean,Low income
Haiti,HTI,SE.SEC.ENRR,17.08,1984,Latin America & Caribbean,Low income
Haiti,HTI,SE.TER.ENRR,1.03,1986,Latin America & Caribbean,Low income
India,IND,SE.PRM.ENRR,89.55,1988,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,94.65,1994,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,78.87,1971,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,86.77,1983,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,91.83,1990,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,92.89,1999,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,91.83,1992,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,37.41,1986,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,37.12,1988,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,25.82,1976,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,24.5,1972,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,45.48,1996,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,24.97,1973,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,63.29,2010,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,37.29,1989,South Asia,Lower middle income
India,IND,SE.SEC.ENRR,37.03,1987,South Asia,Lower middle income
India,IND,SE.TER.ENRR,6.04,1991,South Asia,Lower middle income
India,IND,SE.TER.ENRR,16.1,2009,South Asia,Lower middle income
India,IND,SE.TER.ENRR,5.02,1973,South Asia,Lower middle income
India,IND,SE.TER.ENRR,5.01,1976,South Asia,Lower middle income
India,IND,SE.XPD.TOTL.GD.ZS,3.3,2004,South Asia,Lower middle income
India,IND,SE.XPD.TOTL.GD.ZS,4.35,1999,South Asia,Lower middle income
India,IND,SE.XPD.TOTL.GD.ZS,3.09,2006,South Asia,Lower middle income
Azerbaijan,AZE,SE.ADT.LITR.ZS,99.79,2015,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.XPD.TOTL.GD.ZS,6.06,1992,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.XPD.TOTL.GD.ZS,3.22,2009,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,SE.XPD.TOTL.GD.ZS,3.38,1998,Europe & Central Asia,Upper middle income
Burundi,BDI,SE.PRM.ENRR,53.45,1986,Sub-Saharan Africa,Low income
Burundi,BDI,SE.PRM.ENRR,49.65,1985,Sub-Saharan Africa,Low income
Burundi,BDI,SE.PRM.ENRR,56.91,2000,Sub-Saharan Africa,Low income
Burundi,BDI,SE.PRM.ENRR,127.64,2014,Sub-Saharan Africa,Low income
Burundi,BDI,SE.PRM.ENRR,32.86,1982,Sub-Saharan Africa,Low income
Burundi,BDI,SE.PRM.ENRR,59.68,2001,Sub-Saharan Africa,Low income
Burundi,BDI,SE.PRM.ENRR,131.46,2010,Sub-Saharan Africa,Low income
Burundi,BDI,SE.PRM.ENRR,133.31,2012,Sub-Saharan Africa,Low income
Burundi,BDI,SE.SEC.ENRR,10.24,2003,Sub-Saharan Africa,Low income
Burundi,BDI,SE.SEC.ENRR,22.82,2010,Sub-Saharan Africa,Low income
Burundi,BDI,SE.SEC.ENRR,14.83,2007,Sub-Saharan Africa,Low income
Burundi,BDI,SE.SEC.ENRR,5.82,1991,Sub-Saharan Africa,Low income
Burundi,BDI,SE.TER.ENRR,0.74,1989,Sub-Saharan Africa,Low income
Burundi,BDI,SE.TER.ENRR,0.46,1979,Sub-Saharan Africa,Low income
Burundi,BDI,SE.TER.ENRR,4.41,2013,Sub-Saharan Africa,Low income
Burundi,BDI,SE.TER.ENRR,0.3,1976,Sub-Saharan Africa,Low income
Burundi,BDI,SE.XPD.TOTL.GD.ZS,2.9,2001,Sub-Saharan Africa,Low income
Burundi,BDI,SE.XPD.TOTL.GD.ZS,4.56,1994,Sub-Saharan Africa,Low income
Burundi,BDI,SE.XPD.TOTL.GD.ZS,3.35,1981,Sub-Saharan Africa,Low income
Belgium,BEL,SE.PRM.ENRR,104.24,2001,Europe & Central Asia,High income
Belgium,BEL,SE.PRM.ENRR,104.68,1975,Europe & Central Asia,High income
Belgium,BEL,SE.PRM.ENRR,99.83,1987,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,103.56,1992,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,93.68,1983,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,141.96,1993,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,141.38,1999,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,163.1,2013,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,84.2,1977,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,91.29,1981,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,108.35,2005,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,102.7,1989,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,82.57,1973,Europe & Central Asia,High income
Belgium,BEL,SE.SEC.ENRR,96.6,1984,Europe & Central Asia,High income
Belgium,BEL,SE.TER.ENRR,61.96,2006,Europe & Central Asia,High income
Belgium,BEL,SE.TER.ENRR,20.46,1974,Europe & Central Asia,High income
Belgium,BEL,SE.TER.ENRR,56.24,1996,Europe & Central Asia,High income
Belgium,BEL,SE.TER.ENRR,28.22,1984,Europe & Central Asia,High income
Belgium,BEL,SE.TER.ENRR,39.92,1991,Europe & Central Asia,High income
Belgium,BEL,SE.TER.ENRR,19.43,1973,Europe & Central Asia,High income
Belgium,BEL,SE.TER.ENRR,61.25,2004,Europe & Central Asia,High income
Belgium,BEL,SE.XPD.TOTL.GD.ZS,5.84,2001,Europe & Central Asia,High income
Belgium,BEL,SE.XPD.TOTL.GD.ZS,6.38,2011,Europe & Central Asia,High income
Belgium,BEL,SE.XPD.TOTL.GD.ZS,6.41,2009,Europe & Central Asia,High income
Belgium,BEL,SE.XPD.TOTL.GD.ZS,5.96,1977,Europe & Central Asia,High income
Benin,BEN,SE.PRM.ENRR,60.92,1992,Sub-Saharan Africa,Low income
Benin,BEN,SE.PRM.ENRR,37.4,1972,Sub-Saharan Africa,Low income
Benin,BEN,SE.PRM.ENRR,63.62,1984,Sub-Saharan Africa,Low income
Benin,BEN,SE.PRM.ENRR,50.94,1990,Sub-Saharan Africa,Low income
Benin,BEN,SE.PRM.ENRR,94.38,2002,Sub-Saharan Africa,Low income
Benin,BEN,SE.PRM.ENRR,101.54,2004,Sub-Saharan Africa,Low income
Benin,BEN,SE.PRM.ENRR,118.61,2011,Sub-Saharan Africa,Low income
Benin,BEN,SE.PRM.ENRR,78.4,1999,Sub-Saharan Africa,Low income
Benin,BEN,SE.PRM.ENRR,34.51,1971,Sub-Saharan Africa,Low income
Benin,BEN,SE.PRM.ENRR,65.62,1983,Sub-Saharan Africa,Low income
Benin,BEN,SE.SEC.ENRR,10.0,1978,Sub-Saharan Africa,Low income
Benin,BEN,SE.SEC.ENRR,54.36,2014,Sub-Saharan Africa,Low income
Benin,BEN,SE.SEC.ENRR,8.56,1976,Sub-Saharan Africa,Low income
Benin,BEN,SE.SEC.ENRR,15.22,1981,Sub-Saharan Africa,Low income
Benin,BEN,SE.SEC.ENRR,7.1,1974,Sub-Saharan Africa,Low income
Benin,BEN,SE.TER.ENRR,5.82,2003,Sub-Saharan Africa,Low income
Benin,BEN,SE.TER.ENRR,2.09,1994,Sub-Saharan Africa,Low income
Benin,BEN,SE.TER.ENRR,0.74,1976,Sub-Saharan Africa,Low income
Benin,BEN,SE.TER.ENRR,2.33,1989,Sub-Saharan Africa,Low income
Benin,BEN,SE.TER.ENRR,2.19,1988,Sub-Saharan Africa,Low income
Benin,BEN,SE.TER.ENRR,1.98,1985,Sub-Saharan Africa,Low income
Benin,BEN,SE.TER.ENRR,2.51,1997,Sub-Saharan Africa,Low income
Benin,BEN,SE.TER.ENRR,3.23,1999,Sub-Saharan Africa,Low income
Benin,BEN,SE.XPD.TOTL.GD.ZS,3.64,2005,Sub-Saharan Africa,Low income
Benin,BEN,SE.XPD.TOTL.GD.ZS,3.8,2008,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,47.06,2002,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,73.2,2008,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,12.21,1971,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,77.56,2009,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,25.57,1985,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,29.79,1987,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,14.61,1976,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,32.53,1990,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,15.73,1978,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.PRM.ENRR,31.5,1989,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.SEC.ENRR,14.3,2005,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.SEC.ENRR,6.61,1989,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.SEC.ENRR,16.16,2007,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.SEC.ENRR,8.29,1994,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.SEC.ENRR,2.13,1979,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.TER.ENRR,0.22,1978,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.TER.ENRR,1.05,1996,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.TER.ENRR,0.09,1974,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.TER.ENRR,0.1,1975,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.TER.ENRR,1.05,1994,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.TER.ENRR,1.08,1993,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.TER.ENRR,0.05,1972,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.XPD.TOTL.GD.ZS,1.43,1988,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.XPD.TOTL.GD.ZS,4.6,2007,Sub-Saharan Africa,Low income
Burkina Faso,BFA,SE.XPD.TOTL.GD.ZS,3.94,2010,Sub-Saharan Africa,Low income
Bangladesh,BGD,SE.PRM.ENRR,77.75,1989,South Asia,Lower middle income
Bangladesh,BGD,SE.PRM.ENRR,70.57,1982,South Asia,Lower middle income
Bangladesh,BGD,SE.PRM.ENRR,81.05,1990,South Asia,Lower middle income
Bangladesh,BGD,SE.PRM.ENRR,71.77,1983,South Asia,Lower middle income
Bangladesh,BGD,SE.PRM.ENRR,99.77,2009,South Asia,Lower middle income
Bangladesh,BGD,SE.PRM.ENRR,51.15,1971,South Asia,Lower middle income
Bangladesh,BGD,SE.SEC.ENRR,20.43,1984,South Asia,Lower middle income
Bangladesh,BGD,SE.SEC.ENRR,50.28,2003,South Asia,Lower middle income
Bangladesh,BGD,SE.SEC.ENRR,46.1,2006,South Asia,Lower middle income
Bangladesh,BGD,SE.SEC.ENRR,45.52,2005,South Asia,Lower middle income
Bangladesh,BGD,SE.SEC.ENRR,49.36,2001,South Asia,Lower middle income
Bangladesh,BGD,SE.TER.ENRR,6.18,2003,South Asia,Lower middle income
Bangladesh,BGD,SE.TER.ENRR,3.31,1979,South Asia,Lower middle income
Bangladesh,BGD,SE.TER.ENRR,3.36,1974,South Asia,Lower middle income
Bangladesh,BGD,SE.TER.ENRR,3.04,1981,South Asia,Lower middle income
Bangladesh,BGD,SE.TER.ENRR,2.36,1978,South Asia,Lower middle income
Bangladesh,BGD,SE.TER.ENRR,7.12,2006,South Asia,Lower middle income
Bangladesh,BGD,SE.ADT.LITR.ZS,72.76,2016,South Asia,Lower middle income
Italy,ITA,SE.PRM.ENRR,108.34,1972,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,107.48,1975,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,98.32,1989,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,98.68,1988,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,102.49,2006,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,98.94,1987,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,100.82,1985,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,103.61,2008,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,101.45,2005,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,102.87,2000,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,100.16,1993,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,99.94,1997,Europe & Central Asia,High income
Italy,ITA,SE.PRM.ENRR,103.56,1978,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,87.65,1994,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,72.17,1981,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,82.42,1992,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,64.67,1973,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,91.65,1999,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,76.22,1987,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,90.4,1998,Europe & Central Asia,High income
Italy,ITA,SE.SEC.ENRR,62.25,1972,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,24.84,1984,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,66.2,2010,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,19.54,1972,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,26.48,1988,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,26.2,1977,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,16.88,1971,Europe & Central Asia,High income
Italy,ITA,SE.TER.ENRR,25.21,1976,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.79,1984,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.53,1999,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.39,2004,Europe & Central Asia,High income
Italy,ITA,SE.XPD.TOTL.GD.ZS,4.53,2006,Europe & Central Asia,High income
Japan,JPN,SE.PRM.ENRR,102.16,1994,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,101.7,1986,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,101.32,2003,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,102.3,2012,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,101.49,2008,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,101.96,2009,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,101.98,2007,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,102.19,2010,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,100.9,1977,East Asia & Pacific,High income
Japan,JPN,SE.PRM.ENRR,101.14,1993,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,95.62,1990,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,98.18,1993,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,97.68,1991,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,101.0,1998,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,91.47,1974,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,95.19,1983,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,92.82,1976,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,100.64,2008,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,100.86,1995,East Asia & Pacific,High income
Japan,JPN,SE.SEC.ENRR,93.67,1979,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,54.97,2005,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,29.77,1991,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,28.01,1986,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,46.63,1999,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,62.41,2013,East Asia & Pacific,High income
Japan,JPN,SE.TER.ENRR,48.74,2000,East Asia & Pacific,High income
Haiti,HTI,SE.PRM.ENRR,67.84,1980,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,111.88,1998,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,108.2,1997,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,61.74,1978,Latin America & Caribbean,Low income
Haiti,HTI,SE.PRM.ENRR,56.69,1975,Latin America & Caribbean,Low income
Haiti,HTI,SE.TER.ENRR,0.78,1978,Latin America & Caribbean,Low income
Haiti,HTI,SE.TER.ENRR,0.61,1977,Latin America & Caribbean,Low income
Haiti,HTI,SE.ADT.LITR.ZS,34.73,1982,Latin America & Caribbean,Low income
India,IND,SE.PRM.ENRR,91.54,1991,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,82.65,1976,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,82.57,1980,South Asia,Lower middle income
India,IND,SE.PRM.ENRR,81.42,1978,South Asia,Lower middle income
